 culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id
   eng, , ,19091224, ms, nicholas, martinson, vic, vermont,4178,14, blamey crescent, , 08 58337232,2860703
,,,,,,,,,,,,,,
   cze, f,23,19931030, mr, angelina, stokosa, sa, hillcrest,3148,15, black street, , 07 65766503,6978569
,,,,,,,,,,,,,,
   usa, m,21,19950614, mr, jessica, melendez, qld, ,4510,46, , rsm 327, 613 47745539,9748829
,,,,,,,,,,,,,,
   usa, f,32,19840805, dr, , rojas, nsw, dorrigo,2904,1, heysen street, , 612 97931464,5130596
,,,,,,,,,,,,,,
   chi, f,21, , ms, lewis, chuko, vic, annandale,3095,8, geelong street, , 8 46358038,1306816
,,,,,,,,,,,,,,
   fin, f,29,19870317, , tiffany, anjala, , carrara,4865,39, albermarle place, ferndale, 07 16252572,1078651
,,,,,,,,,,,,,,
   unk, f,12,20040610, ms, georgia, sclater, nsw, bolivia,2905,50, chubb street, nuffield village, 2 56453727,1875108
,,,,,,,,,,,,,,
   ser, f,33,19830107, , maliah, mihalic, nsw, shellharbour,4053,206, bungonia street, giniderra, 2 09006142,3879980
,,,,,,,,,,,,,,
   fin, f, ,19370301, mr, gianni, tiensuu, vic, st kilda road,4305,63, taber place, , 8 01480512,5842346
,,,,,,,,,,,,,,
   ind, m,32,19841104, , blake, rekha, sa, kanmantoo,4019,26, capella crescent, , 7 63910805,9455984
,,,,,,,,,,,,,,
   eng, f,29,19870120, , harriet, adamson, nsw, louth,2088,43, lachlan street, manor park, 612 09572285,1064759
,,,,,,,,,,,,,,
   unk, f,28,19880428, , jacob, straw, nsw, crooble,2147,31, barwon street, , 2 79953011,8229507
,,,,,,,,,,,,,,
   ser, ,29,19871006, , annabella, djerek, vic, ensay,3356,224, yerrabi place, , 8 46769785,1752568
,,,,,,,,,,,,,,
   tur, f, ,19080818, , zachary, cebesoy, qld, mount urah,5089,11, fitzhardinge crescent, burramunda, 3 34586660,7747443
,,,,,,,,,,,,,,
   ind, f, ,19940528, , imogen, yogish, qld, dixalea,4510,56, wylly place, , 613 21526653,8673858
,,,,,,,,,,,,,,
   swe, m,34,19820713, , paige, lamm, sa, allenby gardens,2508,36, maitland street, dari, 617 52938629,3369587
,,,,,,,,,,,,,,
   ina, f,35,19810519, , jessica, lie, qld, holloways beach,2560,82, lonsdale street, , 3 89268643,9153021
,,,,,,,,,,,,,,
   ser, m,34,19820113, , isabella, osmanovic, qld, white patch,2251,73, tanumbirini street, rosedale, ,5952342
,,,,,,,,,,,,,,
   ind, f,40,19761225, mr, talia, vraman, vic, matlock,5159,38, summerville crescent, marretah, 08 81021766,2958935
,,,,,,,,,,,,,,
   unk, f,37, , , thomas, sciacca, , gundagai,7248,1, hugh mckay crescent, manimba, 03 86663984,9848346
,,,,,,,,,,,,,,
   unk, f, ,19161223, ms, benjamin, aakre, qld, centenary heights,4169,5, o'rourke street, , 3 60937079,9782828
,,,,,,,,,,,,,,
   eng, f,24,19920322, , daniel, hamm, vic, wooragee,3677,2, huelin circuit, eden park, 07 61902578,5146659
,,,,,,,,,,,,,,
   eng, f,23,19930805, , jayden, kitchens, vic, aberfeldy,6210,848, monkman street, weemilah, 08 38934117,5611030
,,,,,,,,,,,,,,
   gre, m,24, , dr, brodee, dimitratou, nsw, blanket flat,6030,51, canberra avenue, the spur, 612 79529191,9795163
,,,,,,,,,,,,,,
   usa, ,37,19791027, , jack, carr, qld, inala,2118,15, angophora street, , 3 14542963,6123948
,,,,,,,,,,,,,,
   chi, ,23,19930623, , lillian, hsueh, , north ward,2487,82, warrambool close, , 04 43273587,2536341
,,,,,,,,,,,,,,
   ser, m,23,19930119, mr, liam, maretic, sa, marion bay,6065,28, dutton street, , 617 90605735,4943651
,,,,,,,,,,,,,,
   ger, ,24,19921122, ms, jai, schlieffen, sa, andamooka,2820,129, harrison road, , 617 24891188,7692105
,,,,,,,,,,,,,,
   usa, ,34,19821230, , christian, reeves, qld, conondale,2196,30, namadgi circuit, cape clear, 3 88683238,3590190
,,,,,,,,,,,,,,
   unk, m,32,19841103, , jack, stranger, vic, iona,2060,18, ferber place, , 618 10877042,9751167
,,,,,,,,,,,,,,
   eng, f,21,19951127, , jake, babcock, vic, glen waverley,3249, , holt place, , 08 66319133,5835519
,,,,,,,,,,,,,,
   ind, m,32,19841229, ms, madison, kathpal, wa, commodine,2428,74, inkster street, , 08 25610463,3269140
,,,,,,,,,,,,,,
   chi, ,19,19970703, ms, jacob, dzwo, nsw, westmead,3363,3, mugglestone place, , 2 59117154,7788232
,,,,,,,,,,,,,,
   sri, , ,19060707, ms, cassidy, ratnayake, nsw, bella vista,4575,13, champion place, , 2 47858031,3127028
,,,,,,,,,,,,,,
 eng, f, ,19210806, , jacob, christophers, qld, krediton,3149,6, coyne street, , 3 71110251,9876255
,,,,,,,,,,,,,,
   usa, f,35,19810130, ms, david, underwood, nsw, kimbriki,4352,36, atherton street, brentwood village, 2 87552830,7020308
,,,,,,,,,,,,,,
   unk, f, ,19650327, dr, chloe, , wa, binnu,6157,5, boyland close, fl 3, 618 01490494,7626401
,,,,,,,,,,,,,,
   ind, m, ,19240726, , , ubriani, nsw, warragamba,3122,54, danvers place, , 612 68882923,2406424
,,,,,,,,,,,,,,
   fin, f, ,19350420, , isaiah, isometsae, tas, gardners bay,2250,29, tom place, luskin court, 7 23514183,1371756
,,,,,,,,,,,,,,
   usa, f,24,19920908, ms, karla, middleton, nsw, glenning valley,2594,41, helemon street, ruthven street, 02 11492746,5522722
,,,,,,,,,,,,,,
   ger, , , , , lucy, merschdorf, vic, caulfield south,2621,255, perrin circuit, , 8 35833163,2409253
,,,,,,,,,,,,,,
   unk, f,28,19881210, , chelsea, strapp, , ulverstone,2537,82, bragg street, , 02 21770530,8621910
,,,,,,,,,,,,,,
   ara, f,30,19860720, hon, brody, afsana, wa, buckland,2132,66, ashburner street, , 08 17108910,9095853
,,,,,,,,,,,,,,
   eng, ,26,19900708, , , croft, , ballarat,2480,8, lock place, , 02 06898711,9871245
,,,,,,,,,,,,,,
   usa, m, , , ms, abbey, hahn, , ulladulla,2285,4, sargood street, anukana, 07 04277394,3820193
,,,,,,,,,,,,,,
   afr, f,34,19820408, , sophie, adande, nsw, st albans,2720,84, sexton street, , 2 68056851,1153861
,,,,,,,,,,,,,,
   ind, m,26, , , kenneth, purujit, tas, forcett,5072,44, ern florence crescent, tranquil valley farm, 04 29374091,6057772
,,,,,,,,,,,,,,
   , f,27,19890202, , madeline, alderson, wa, neale,6105,35, renny place, , ,6290512
,,,,,,,,,,,,,,
   usa, f, ,19420730, mr, bailey, gallagher, qld, port douglas,2196,4, coombe street, , 03 43041792,8603062
,,,,,,,,,,,,,,
   ita, m,12,20041211, , finnbar, floris, sa, kingston on murray,4270,218, shackell place, , 03 45569255,7412662
,,,,,,,,,,,,,,
   unk, f, ,19250328, ms, charlotte, aaternir, vic, little river,2217,10, dobie place, , 8 29752550,8081276
,,,,,,,,,,,,,,
   ind, f,29,19870826, ms, thomas, kodumudi, wa, lort river,4109,3, mareeba street, eriswell park, 8 06330855,5317397
,,,,,,,,,,,,,,
   chi, m,35,19810503, , sean, chee, sa, cowandilla,2450,59, eddy crescent, , 617 79496336,5658703
,,,,,,,,,,,,,,
   usa, f, ,19790916, , mia, pope, vic, sherbrooke,3195,94, lycett street, wirringulla, 08 27666056,2501748
,,,,,,,,,,,,,,
   unk, ,29,19870430, , jack, scirri, , robina,2259,8, alabaster street, , 04 07475484,6935186
,,,,,,,,,,,,,,
   ser, ,26,19900413, , caitlin, doric, sa, hectorville,4518,76, deamer crescent, , 617 78824288,6317606
,,,,,,,,,,,,,,
   eng, f,31,19850325, , holly, albinson, nsw, st clair,2478,22, packer street, , 2 76338198,1695353
,,,,,,,,,,,,,,
   chi, f,24,19920130, ms, jayden, , nsw, gumly gumly,2530,5, grylls crescent, saslea stud, 612 59973195,6618319
,,,,,,,,,,,,,,
   ind, m,27,19891213, , kieren, radia, nsw, mirrabooka,6019,182, investigator street, yarrabin, 2 37569698,2400820
,,,,,,,,,,,,,,
   usa, f,35,19811020, , imogen, carlson, qld, ,3803,56, walu street, , 03 07648371,7344381
,,,,,,,,,,,,,,
   usa, f,32,19841009, , joshua, mcfadden, vic, cudgee,5501,4, guginya crescent, , 08 49360543,3141139
,,,,,,,,,,,,,,
   unk, , , , , emiily, stratou, nsw, cuttabri,3225,1718, ellerston avenue, , 02 49564068,7375631
,,,,,,,,,,,,,,
   chi, , ,19771112, hon, liam, shang, vic, creswick,2154,42, fenwick place, , 618 62034254,4148341
,,,,,,,,,,,,,,
   swe, m,33,19830603, , lucas, bielvenstram, vic, rosebud,2540,7, thorpe street, john flynn medical centre, 08 69969450,8136357
,,,,,,,,,,,,,,
   por, f,27, , dr, liam, calado, nsw, balmoral,2010,6, duffy street, , 02 18513344,4013726
,,,,,,,,,,,,,,
   jew, f,34, , pfc, jade, bettman, nsw, cranebrook,2519,19, dumaresq street, , 612 85036246,7454890
,,,,,,,,,,,,,,
   por, f,35,19810503, ms, cameron, chagas, nsw, macquarie park,6155,42, buller crescent, , 2 34917096,3751686
,,,,,,,,,,,,,,
   chi, m,25,19911217, , liam, hsing, nsw, robertson,2480,220, springvale drive, villa 5, 04 45154993,8520847
,,,,,,,,,,,,,,
   chi, f,29,19870511, , zane, heung, vic, north ryde,6108,20, sanford place, , 8 54707487,8792439
,,,,,,,,,,,,,,
   unk, f,28,19880818, , alexandra, abbitt, vic, fernbank,4551,40, beazley crescent, cedar oaks, 618 91200848,8809590
,,,,,,,,,,,,,,
   vie, f,32,19841224, , bailey, nguyendinh, vic, selby,3241,52, harbison crescent, , 02 70076357,1016488
,,,,,,,,,,,,,,
   eng, f,36,19801221, , caleb, dannel, vic, creswick,2831,28, dobson street, beach house, 618 94063905,5995439
,,,,,,,,,,,,,,
   unk, ,10,20060131, , william, scofield, nsw, brindabella,2112,31, ridley street, , 03 30222195,6174705
,,,,,,,,,,,,,,
   fin, ,10,20061023, mr, kaysey, laukkonen, , ulladulla, ,39, needham place, b, 02 22982026,1469776
,,,,,,,,,,,,,,
   unk, f,30,19860306, ms, lachlan, aarts, vic, johanna,4552,102, , pine hill, 618 43079715,5184065
,,,,,,,,,,,,,,
   hun, f,37,19790202, ms, sophie, rosza, , blackbutt,2262,27, zamia place, neerenuff cottage, 07 12422862,6915417
,,,,,,,,,,,,,,
   usa, f,25,19910919, , lachlan, park, vic, windermere,4556,115, thurlow place, , ,6243312
,,,,,,,,,,,,,,
   usa, f,9, , mr, nicholas, perkins, vic, ondit,2450,95, sandover circuit, , 08 57041135,7848923
,,,,,,,,,,,,,,
   ger, f,13,20031126, , aaron, ehrenburg, vic, lindenow,3216,46, humffray street, st john of god hospital, 8 77964256,4395364
,,,,,,,,,,,,,,
   eng, ,34,19820819, ms, dante, moores, act, fyshwick,5255,19, must circuit, , 02 79571009,7321840
,,,,,,,,,,,,,,
   , f,27,19890911, , jared, haythorpe, , collie,5112,11, lachlan street, , 07 02792221,9146705
,,,,,,,,,,,,,,
   sri, m,30,19860326, ms, lochlan, vaas, nsw, sylvania,3951,64, iredale place, , 02 67821790,7928408
,,,,,,,,,,,,,,
   unk, f,31,19851201, , cade, scofield, vic, mount martha,6163,20, must circuit, warramby, 618 27629185,5130229
,,,,,,,,,,,,,,
   usa, m,36,19800720, , noah, andrews, qld, cecil plains,5162,6, derrington crescent, st francis village, 03 06368825,7698669
,,,,,,,,,,,,,,
   chi, f,30,19860418, , blake, ko, wa, wokalup,2088,13, cloncurry street, , 8 61166351,2344376
,,,,,,,,,,,,,,
   eng, f,11,20050708, , tony, quigley, nsw, vacy,4567,100, marlock street, , 2 52422659,7966553
,,,,,,,,,,,,,,
   por, f,27,19890103, , emiily, figueiredo, nsw, elands,3152,67, freeman street, , 612 02466780,8362206
,,,,,,,,,,,,,,
   eng, f, ,19240523, , madeleine, brasher, nsw, luddenham,4735,18, coningham street, , 612 40170393,1570535
,,,,,,,,,,,,,,
   eng, f,29, , mr, dante, pound, qld, condamine farms,2035,12, appel crescent, dalmeny vlg, 03 59754779,6384320
,,,,,,,,,,,,,,
   jap, , ,19700426, , sean, matsuo, vic, campbelltown,3207,87, conlon crescent, tara park, 08 87815087,1207511
,,,,,,,,,,,,,,
   unk, f,25,19910304, , noah, scollard, vic, woorndoo,3125,118, , moondah, 8 86423861,1353546
,,,,,,,,,,,,,,
   eng, m,23,19930203, , tayah, akers, wa, st ronans,6754,63, , , 8 65904565,6275154
,,,,,,,,,,,,,,
   usa, f,25,19910926, ms, andie, short, qld, nowra,6430,35, godfrey street, the heights, 3 99308673,6917712
,,,,,,,,,,,,,,
   usa, m,27,19890820, ms, gemaley, valencia, , taringa,2605,20, goodenia street, , 04 58642622,4747248
,,,,,,,,,,,,,,
   eng, f,25,19911117, pfc, chloe, michaels, nsw, woolooware,3081,29, wattle street, , 612 18258193,2657413
,,,,,,,,,,,,,,
   usa, f,38,19780515, , amy, arnold, wa, ascot vale,2835,18, stanfield close, , 03 73355062,7650984
,,,,,,,,,,,,,,
   ser, f,35,19810627, , connor, hukovic, nsw, bundanoon,3555,38, cargelligo street, glendas, 2 88098644,4796244
,,,,,,,,,,,,,,
   usa, f,27,19891108, , alannah, lewis, qld, valkyrie,3122,82, chippindall circuit, kimberley, 03 42776892,9061841
,,,,,,,,,,,,,,
   gre, f, ,19180713, , charlotte, mylonas, qld, port alma,3055,94, cromwell circuit, north hill medical centre, 613 01680116,9381109
,,,,,,,,,,,,,,
   unk, f,25, , ms, lauren, abbetmeyer, tas, moonah,2137,65, captain cook crescent, , 7 83153944,3004207
,,,,,,,,,,,,,,
   iri, f, ,19810605, mr, emma, hanigan, qld, adavale,5108,24, mcburney crescent, , 613 56580578,2469038
,,,,,,,,,,,,,,
   vie, , ,19840602, , holly, nghia, nsw, stannum,2035,150, scottsdale street, , 02 95674699,9480827
,,,,,,,,,,,,,,
   dan, f, ,19190425, , james, falkoner, , minto, ,87, krefft street, lochlee, 03 87682169,5991315
,,,,,,,,,,,,,,
   ger, f,28,19881101, , stella, wedding, nsw, abbotsford,2075,32, nicholson crescent, , 612 88557699,2681837
,,,,,,,,,,,,,,
   unk, , ,19380520, ms, jacob, scopel, tas, sheffield,2281,3, maryborough street, oak-lodge, 7 65177735,6861695
,,,,,,,,,,,,,,
   eng, f,35,19811109, , katelyn, rigby, qld, reedy creek,7009,12, atherton street, long blow, 613 81180361,7322222
,,,,,,,,,,,,,,
   chi, f,27,19890917, , kailey, lopan, , blackbutt,3128,11, maidment place, , 04 31708252,7685201
,,,,,,,,,,,,,,
   eng, f,28,19880423, hon, carla, bernardson, qld, bokarina,5108,4, deakin court, paradise lake resort, 3 40122532,3372966
,,,,,,,,,,,,,,
   gre, ,40,19760618, , teresa, tournikiotis, nsw, lower portland,4309,96, sheehan street, delmar, 612 73658980,7570074
,,,,,,,,,,,,,,
   swe, f,25,19910424, , kiana, hageskog, nsw, saratoga,3152,542, childe place, , 02 63771542,2890283
,,,,,,,,,,,,,,
   usa, m,37,19790425, , madeline, winters, nsw, leonay,4075,7, bangalay crescent, trevena, 02 27940709,8835808
,,,,,,,,,,,,,,
   unk, f,37,19790205, , edward, scogin, nsw, beresford,4702,11, watling place, , 03 44888656,1370391
,,,,,,,,,,,,,,
   usa, f,32,19840718, , ryan, valencia, nsw, dundas valley,2220,14, faithfull circuit, , 02 07498579,1834732
,,,,,,,,,,,,,,
   unk, m,32, , , vanessa, strahn, vic, bellbridge,4118,40, birbai place, kyeema, 08 63064105,5812407
,,,,,,,,,,,,,,
   fre, f, ,19500104, ms, lawson, giradou, qld, highgrove,2773,8, callister crescent, moongi, 3 54110656,2567286
,,,,,,,,,,,,,,
   eng, f,27, , , liam, samuelson, vic, sherbrooke,2464,15, ashby circuit, rimrock, 08 01196436,9275513
,,,,,,,,,,,,,,
   ita, ,30,19861212, , chelsea, danieli, qld, bunya mountains,3690,11, outtrim avenue, , 613 31955743,9899864
,,,,,,,,,,,,,,
   usa, f,19,19970324, , isabella, holt, nsw, mcgraths hill,800,18, crisp circuit, , 2 32194299,2854306
,,,,,,,,,,,,,,
   eng, f, ,19140517, , annabelle, , sa, blair athol,3300,297, , nedabiah, 07 89663008,8906472
,,,,,,,,,,,,,,
   usa, m, ,19871111, , chloe, obrien, vic, butchers ridge,3810,3, wilson street, , 07 93387648,2495185
,,,,,,,,,,,,,,
   unk, ,40,19760723, , isaac, scollard, sa, mulgrave east,3193,520, buller crescent, , 07 18032412,1524920
,,,,,,,,,,,,,,
   usa, ,41,19750102, , bailley, watts, wa, harvey,6337,1, lackey place, , ,4624440
,,,,,,,,,,,,,,
   ind, ,33,19830329, , caitlin, ruchi, nsw, dapto,2484,31, maraar place, , 2 31247986,7392124
,,,,,,,,,,,,,,
   ser, f, ,19900904, , courtney, karic, , ringwood east,2759,82, gurrang avenue, , 03 40124333,5769131
,,,,,,,,,,,,,,
   unk, f,26,19900501, , ruby, scottjackson, vic, quambatook,2560,5, scullin place, , 8 55416945,4425977
,,,,,,,,,,,,,,
   nor, f,34,19820105, , taliah, wullum, wa, preston,2161,29, angwin place, walkers orchard, 618 03385353,4685906
,,,,,,,,,,,,,,
   unk, ,26,19900328, , dante, strainij, nsw, north willoughby,2871,102, sheaffe street, , 02 60810464,4812801
,,,,,,,,,,,,,,
   eng, m,28,19880910, , joshua, earl, wa, ,2756,68, farrer place, , 618 86218283,5587112
,,,,,,,,,,,,,,
   chi, f, ,19230329, , alexandra, ouyoung, vic, south melbourne dc,4870,7, eddy crescent, roundswamp, 8 43498752,4568512
,,,,,,,,,,,,,,
   rom, f,21,19950902, , matthew, gheorghe, nsw, leonay,2300,14, noongale court, banksia springs, 02 17002149,1780317
,,,,,,,,,,,,,,
   eng, f,30,19861229, pfc, ebony, milligan, vic, dandenong,4500,200, hillebrand street, , 08 62165702,4848502
,,,,,,,,,,,,,,
   por, f, ,19070504, , matilda, haraculamo, nsw, arcadia, ,21, marrakai street, reg simpson court, 02 28630609,8759756
,,,,,,,,,,,,,,
   usa, m,29,19870409, , alisha, wolfe, nsw, broken head,2777,17, harford street, enmore, 02 75803036,5324998
,,,,,,,,,,,,,,
   nor, m,4,20120409, , lily, karlan, wa, murdoch,3153,8, whistler place, wandana, 8 93836660,8036770
,,,,,,,,,,,,,,
   dan, f,21,19950121, , amy, johansen, nsw, gordon, ,6, maclean street, , ,8838351
,,,,,,,,,,,,,,
   eng, f,26,19901024, dr, nicholas, pierson, wa, boyerine,2650,8, namatjira drive, , 618 13383804,5338489
,,,,,,,,,,,,,,
   , ,34,19820216, , adrian, horswill, sa, o'sullivan beach,2166,234, darrell place, merino downs rmb 1194, 617 76725150,2100152
,,,,,,,,,,,,,,
   chi, m,35,19810503, , mikayla, nye, sa, hawthorn,4214,29, barnett close, rosedale, 617 31511025,2917663
,,,,,,,,,,,,,,
   chi, m,36,19800927, mr, william, ywan, vic, mount hotham,2224,5, bonython street, rainbow park rp 8965, ,9156846
,,,,,,,,,,,,,,
   chi, f,29,19870104, , olivia, pung, nsw, bolwarra,5097,27, gruner street, barwon vale, 02 12800436,2296961
,,,,,,,,,,,,,,
   dut, m,33,19830705, , connor, losier, qld, wattlebank,3141,24, kingsford smith drive, winchester downs, 613 86435101,2504492
,,,,,,,,,,,,,,
   iri, ,27,19891117, hon, jaxin, sheridan, act, kippax centre,4301,47, finlayson place, allensleigh, 612 83203345,5204831
,,,,,,,,,,,,,,
   por, f,33,19830623, , , chissano, tas, moruya,3207,37, may maxwell crescent, , 7 76584463,4913163
,,,,,,,,,,,,,,
   vie, f,49,19670122, dr, libby, ngodinh, , mount isa,5244,64, alberga street, , 08 55623872,6436567
,,,,,,,,,,,,,,
   eng, ,42,19740822, , simone, danell, wa, mindarra,2075,3, dexter street, , 8 67298028,8923471
,,,,,,,,,,,,,,
   ind, f,33,19830810, , riley, rajah, vic, ,5608,19, moruya circuit, , 618 87641586,5422822
,,,,,,,,,,,,,,
   wel, f,32,19840226, ms, gianni, bithell, nsw, brunkerville,2038,48, wakool circuit, carron vale, 02 49203689,8415057
,,,,,,,,,,,,,,
   tha, f,26,19900806, , nicolas, thongoon, vic, noojee,6171,12, goyder street, holmville, 08 67612078,1546035
,,,,,,,,,,,,,,
   chi, f,25,19910425, , samuel, szma, nsw, rockdale,2076,6, fishburn street, leonawood, 2 28950826,5938930
,,,,,,,,,,,,,,
   afr, f, ,19231011, , aleesha, kiggundu, nsw, herons creek,2087,2148, barney street, rosa blanca, 02 57236591,3157086
,,,,,,,,,,,,,,
   eng, ,26,19900331, , felicity, robert, nsw, normanhurst,3072,94, lind close, , 2 06622121,6343502
,,,,,,,,,,,,,,
   eng, m,29, , , amy, pound, nsw, megan,3015,24, crozier circuit, , 2 95142319,7227553
,,,,,,,,,,,,,,
   , f,19,19970514, , kyle, smallacombe, wa, bambun,2097,49, heddon place, , 08 35796221,3909172
,,,,,,,,,,,,,,
   , m,29,19871125, ms, oliver, hirsinger, qld, rowes bay,6210,58, andamooka street, , 3 31515060,3630229
,,,,,,,,,,,,,,
   eng, f,21, , , lauren, mottershead, , ashwood,3226,9, newman morris circuit, , ,9352692
,,,,,,,,,,,,,,
   usa, m,31,19850911, , jayden, lee, vic, lake mundi,3778,18, tenison-woods circuit, , 8 91446882,9351118
,,,,,,,,,,,,,,
   ind, f, ,19070220, , lachlan, shetty, sa, scott creek,5009,34, epenarra close, , 617 08483508,2972696
,,,,,,,,,,,,,,
   jew, ,29,19870221, , joshua, ascher, nsw, barellan,4570,15, elsey street, , 02 02058526,5990353
,,,,,,,,,,,,,,
   unk, ,36,19800502, , ella, strahn, nsw, coraki,3160,21, cooney court, rosetta village, 612 16205026,3257640
,,,,,,,,,,,,,,
   eng, m,27,19890405, dr, zack, mcgrory, vic, genoa,2230,22, harry hopman circuit, greenways, 08 49823940,2159816
,,,,,,,,,,,,,,
   usa, ,31,19850605, , joshua, tanner, act, theodore,2250,10, carleton street, , 02 69473502,1494554
,,,,,,,,,,,,,,
   chi, f,20,19960123, ms, dylan, chu, qld, eubenangee,2505,110, eve street, , 03 03457502,4449712
,,,,,,,,,,,,,,
   usa, f,28,19880917, mr, cameron, mitchell, nsw, woodrising,2137,141, carter crescent, north road, 2 33772095,6845929
,,,,,,,,,,,,,,
   eng, ,24,19921104, , michael, boivin, nsw, yanderra,2077,8, snowden place, , 612 67730749,3630799
,,,,,,,,,,,,,,
   ind, f,26,19900815, , christian, gutala, qld, min min,3364,39, buvelot street, , 03 84021707,8023032
,,,,,,,,,,,,,,
   ger, f,28,19880725, , chantelle, leibbrandt, nsw, sydney,6027,16, jeanette place, , 02 99091813,4609603
,,,,,,,,,,,,,,
   chi, f,33,19831005, ms, shona, chak, qld, crib point,3170,9, ivo whitton circuit, , 04 16047895,9770083
,,,,,,,,,,,,,,
   ind, m,35,19810614, , lara, vibha, vic, st albans,2600,8, marshall street, , 618 96552565,9902248
,,,,,,,,,,,,,,
   , f,12,20041203, mr, holly, felici, nsw, foxground,3875,19, alt crescent, , 02 81610617,5895349
